Train_ID,Train_Type,Locomotive_ID,Locomotive_Type,Origin_ID,Destination_ID,Cars_Loaded,Cars_Empty,Departure_SOC_J,Departure_Time_Planned_Hr,Arrival_Time_Planned_Hr,Refuel_Start_Time_Planned_Hr,Refuel_End_Time_Planned_Hr,Departure_Time_Actual_Hr,Arrival_Time_Actual_Hr,TrainSimVec_Index
30,Manifest,1023,BEL,Hibbing,Allouez,50.0,42.0,2808004319.996545,177.88235294117646,186.64951649702033,189.20820825038183,192.08821055438182,178.01568627450982,183.0814077736714,5
34,Manifest,1023,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,207.52941176470588,217.6086187865999,217.6086187865999,218.48862109059988,207.6627450980392,217.41810872754803,9
56,Unit,1023,BEL,Hibbing,Allouez,44.0,43.0,2808004319.996545,308.0,316.67653137595795,316.67653137595795,319.55653367995797,308.0,312.7303886866368,31
30,Manifest,1024,Diesel_Large,Hibbing,Allouez,50.0,42.0,828691080000.0,177.88235294117646,186.64951649702033,186.64951649702033,186.65866960830658,178.01568627450982,183.0814077736714,5
34,Manifest,1024,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,207.52941176470588,217.6086187865999,217.6086187865999,217.65401333240675,207.6627450980392,217.41810872754803,9
30,Manifest,1025,BEL,Hibbing,Allouez,50.0,42.0,2808004319.996545,177.88235294117646,186.64951649702033,191.8764976519373,194.7564999559373,178.01568627450982,183.0814077736714,5
34,Manifest,1025,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,207.52941176470588,217.6086187865999,217.92097644329613,218.8009787472961,207.6627450980392,217.41810872754803,9
28,Manifest,1030,Diesel_Large,Allouez,Hibbing,63.0,30.0,828691080000.0,177.88235294117646,186.70233846857286,186.72458623428895,186.74683400000504,178.01568627450982,186.99131350414217,3
34,Manifest,1031,BEL,Allouez,Hibbing,63.0,30.0,8208000000.0,207.52941176470588,217.6086187865999,218.48862109059988,219.36862339459987,207.6627450980392,217.41810872754803,9
55,Unit,1032,Diesel_Large,Allouez,Hibbing,43.0,44.0,828691080000.0,308.0,316.814986740618,316.814986740618,316.8360199346937,308.0,314.8316059958538,30
55,Unit,1033,BEL,Allouez,Hibbing,43.0,44.0,8208000000.0,308.0,316.814986740618,316.814986740618,317.694989044618,308.0,314.8316059958538,30
55,Unit,1034,Diesel_Large,Allouez,Hibbing,43.0,44.0,828691080000.0,308.0,316.814986740618,316.814986740618,316.8360199346937,308.0,314.8316059958538,30
